name,type,start_time,duration,"mosi","miso"
"SPI","result",2.36392006,1.9375e-06,0x00,0xFF
"SPI","result",2.36392344,1.9375e-06,0x00,0xFF
"SPI","result",2.36392681,1.9375e-06,0x00,0xFF
"SPI","result",2.36393019,1.9375e-06,0x00,0xFF
"SPI","result",2.36393356,1.9375e-06,0x00,0xFF
"SPI","result",2.36393694,1.9375e-06,0x00,0xFF
"SPI","result",2.36394031,1.9375e-06,0x00,0xFF
"SPI","result",2.36394369,1.9375e-06,0x00,0xFF
"SPI","result",2.36394706,1.9375e-06,0x00,0xFF
"SPI","result",2.36395044,1.9375e-06,0x00,0xFF
"SPI","result",2.36395381,1.9375e-06,0x00,0xFF
"SPI","result",2.36395719,1.9375e-06,0x00,0xFF
"SPI","result",2.36396056,1.9375e-06,0x00,0xFF
"SPI","result",2.36396394,1.9375e-06,0x00,0xFF
"SPI","result",2.36396731,1.9375e-06,0x00,0xFF
"SPI","result",2.36397069,1.9375e-06,0x00,0xFF
"SPI","result",2.36397406,1.9375e-06,0x00,0xFF
"SPI","result",2.36397744,1.9375e-06,0x00,0xFF
"SPI","result",2.36398081,1.9375e-06,0x00,0xFF
"SPI","result",2.36398419,1.9375e-06,0x00,0xFF
"SPI","result",2.36398756,1.9375e-06,0x00,0xFF
"SPI","result",2.36399094,1.9375e-06,0x00,0xFF
"SPI","result",2.36399431,1.9375e-06,0x00,0xFF
"SPI","result",2.36399769,1.9375e-06,0x00,0xFF
"SPI","result",2.36400106,1.9375e-06,0x00,0xFF
"SPI","result",2.36400444,1.9375e-06,0x00,0xFF
"SPI","result",2.36400781,1.9375e-06,0x00,0xFF
"SPI","result",2.36401119,1.9375e-06,0x00,0xFF
"SPI","result",2.36401456,1.9375e-06,0x00,0xFF
"SPI","result",2.36401794,1.9375e-06,0x00,0xFF
"SPI","result",2.36402131,1.9375e-06,0x00,0xFF
"SPI","result",2.36402469,1.9375e-06,0x00,0xFF
"SPI","result",2.36402806,1.9375e-06,0x00,0xFF
"SPI","result",2.36403144,1.9375e-06,0x00,0xFF
"SPI","result",2.36403481,1.9375e-06,0x00,0xFF
"SPI","result",2.36403819,1.9375e-06,0x00,0xFF
"SPI","result",2.36404156,1.9375e-06,0x00,0xFF
"SPI","result",2.36404494,1.9375e-06,0x00,0xFF
"SPI","result",2.36404831,1.9375e-06,0x00,0xFF
"SPI","result",2.36405169,1.9375e-06,0x00,0xFF
"SPI","result",2.36405506,1.9375e-06,0x00,0xFF
"SPI","result",2.36405844,1.9375e-06,0x00,0xFF
"SPI","result",2.36406181,1.9375e-06,0x00,0xFF
"SPI","result",2.36406519,1.9375e-06,0x00,0xFF
"SPI","result",2.36406856,1.9375e-06,0x00,0xFF
"SPI","result",2.36407194,1.9375e-06,0x00,0xFF
"SPI","result",2.36407531,1.9375e-06,0x00,0xFF
"SPI","result",2.36407869,1.9375e-06,0x00,0xFF
"SPI","result",2.36408206,1.9375e-06,0x00,0xFF
"SPI","result",2.36408544,1.9375e-06,0x00,0xFF
"SPI","result",2.36408881,1.9375e-06,0x00,0xFF
"SPI","result",2.36409219,1.9375e-06,0x00,0xFF
"SPI","result",2.36409556,1.9375e-06,0x00,0xFF
"SPI","result",2.36409894,1.9375e-06,0x00,0xFF
"SPI","result",2.36410231,1.9375e-06,0x00,0xFF
"SPI","result",2.36410569,1.9375e-06,0x00,0xFF
"SPI","result",2.36410906,1.9375e-06,0x00,0xFF
"SPI","result",2.36411244,1.9375e-06,0x00,0xFF
"SPI","result",2.36411581,1.9375e-06,0x00,0xFF
"SPI","result",2.36411919,1.9375e-06,0x00,0xFF
"SPI","result",2.36412256,1.9375e-06,0x00,0xFF
"SPI","result",2.36412594,1.9375e-06,0x00,0xFF
"SPI","result",2.36412931,1.9375e-06,0x00,0xFF
"SPI","result",2.36413269,1.9375e-06,0x00,0xFF
"SPI","result",2.36413606,1.9375e-06,0x00,0xFF
"SPI","result",2.36413944,1.9375e-06,0x00,0xFF
"SPI","result",2.36414281,1.9375e-06,0x00,0xFF
"SPI","result",2.36414619,1.9375e-06,0x00,0xFF
"SPI","result",2.36414956,1.9375e-06,0x00,0xFF
"SPI","result",2.36415294,1.9375e-06,0x00,0xFF
"SPI","result",2.36415631,1.9375e-06,0x00,0xFF
"SPI","result",2.36415969,1.9375e-06,0x00,0xFF
"SPI","result",2.36416306,1.9375e-06,0x00,0xFF
"SPI","result",2.36416644,1.9375e-06,0x00,0xFF
"SPI","result",2.36416981,1.9375e-06,0x00,0xFF
"SPI","result",2.36417319,1.9375e-06,0x00,0xFF
"SPI","result",2.36417656,1.9375e-06,0x00,0xFF
"SPI","result",2.36417994,2e-06,0x00,0xFF
"SPI","result",2.36418331,2e-06,0x00,0xFF
"SPI","result",2.36418669,2e-06,0x00,0xFF
"SPI","result",2.36419006,2e-06,0x00,0xFF
"SPI","result",2.36419344,2e-06,0x00,0xFF
"SPI","result",2.36419681,2e-06,0x00,0xFF
"SPI","result",2.36420025,1.9375e-06,0x00,0xFF
"SPI","result",2.36420363,1.9375e-06,0x00,0xFF
"SPI","result",2.364207,1.9375e-06,0x00,0xFF
"SPI","result",2.36421037,1.9375e-06,0x00,0xFF
"SPI","result",2.36421375,1.9375e-06,0x00,0xFF
"SPI","result",2.36421713,1.9375e-06,0x00,0xFF
"SPI","result",2.3642205,1.9375e-06,0x00,0xFF
"SPI","result",2.36422387,1.9375e-06,0x00,0xFF
"SPI","result",2.36422725,1.9375e-06,0x00,0xFF
"SPI","result",2.36423062,1.9375e-06,0x00,0xFF
"SPI","result",2.364234,1.9375e-06,0x00,0xFF
"SPI","result",2.36423738,1.9375e-06,0x00,0xFF
"SPI","result",2.36424075,1.9375e-06,0x00,0xFF
"SPI","result",2.36424412,1.9375e-06,0x00,0xFF
"SPI","result",2.3642475,1.9375e-06,0x00,0xFF
"SPI","result",2.36425088,1.9375e-06,0x00,0xFF
"SPI","result",2.36425425,1.9375e-06,0x00,0xFF
"SPI","result",2.36425763,1.9375e-06,0x00,0xFF
"SPI","result",2.364261,1.9375e-06,0x00,0xFF
"SPI","result",2.36426437,1.9375e-06,0x00,0xFF
"SPI","result",2.36426775,1.9375e-06,0x00,0xFF
"SPI","result",2.36427113,1.9375e-06,0x00,0xFF
"SPI","result",2.3642745,1.9375e-06,0x00,0xFF
"SPI","result",2.36427787,1.9375e-06,0x00,0xFF
"SPI","result",2.36428125,1.9375e-06,0x00,0xFF
"SPI","result",2.36428462,1.9375e-06,0x00,0xFF
"SPI","result",2.364288,1.9375e-06,0x00,0xFF
"SPI","result",2.36429138,1.9375e-06,0x00,0xFF
"SPI","result",2.36429475,1.9375e-06,0x00,0xFF
"SPI","result",2.36429812,1.9375e-06,0x00,0xFF
"SPI","result",2.3643015,1.9375e-06,0x00,0xFF
"SPI","result",2.36430488,1.9375e-06,0x00,0xFF
"SPI","result",2.36430825,1.9375e-06,0x00,0xFF
"SPI","result",2.36431163,1.9375e-06,0x00,0xFF
"SPI","result",2.364315,1.9375e-06,0x00,0xFF
"SPI","result",2.36431837,1.9375e-06,0x00,0xFF
"SPI","result",2.36432175,1.9375e-06,0x00,0xFF
"SPI","result",2.36432513,1.9375e-06,0x00,0xFF
"SPI","result",2.3643285,1.9375e-06,0x00,0xFF
"SPI","result",2.36433187,1.9375e-06,0x00,0xFF
"SPI","result",2.36433525,1.9375e-06,0x00,0xFF
"SPI","result",2.36433862,1.9375e-06,0x00,0xFF
"SPI","result",2.364342,1.9375e-06,0x00,0xFF
"SPI","result",2.36434538,1.9375e-06,0x00,0xFF
"SPI","result",2.36434875,1.9375e-06,0x00,0xFF
"SPI","result",2.36435212,1.9375e-06,0x00,0xFF
"SPI","result",2.3643555,1.9375e-06,0x00,0xFF
"SPI","result",2.36435888,1.9375e-06,0x00,0xFF
"SPI","result",2.36436225,1.9375e-06,0x00,0xFF
"SPI","result",2.36436563,1.9375e-06,0x00,0xFF
"SPI","result",2.364369,1.9375e-06,0x00,0xFF
"SPI","result",2.36437237,1.9375e-06,0x00,0xFF
"SPI","result",2.36437575,1.9375e-06,0x00,0xFF
"SPI","result",2.36437913,1.9375e-06,0x00,0xFF
"SPI","result",2.3643825,1.9375e-06,0x00,0xFF
"SPI","result",2.36438587,1.9375e-06,0x00,0xFF
"SPI","result",2.36438925,1.9375e-06,0x00,0xFF
"SPI","result",2.36439262,1.9375e-06,0x00,0xFF
"SPI","result",2.364396,1.9375e-06,0x00,0xFF
"SPI","result",2.36439938,1.9375e-06,0x00,0xFF
"SPI","result",2.36440275,1.9375e-06,0x00,0xFF
"SPI","result",2.36440612,1.9375e-06,0x00,0xFF
"SPI","result",2.3644095,1.9375e-06,0x00,0xFF
"SPI","result",2.36441288,1.9375e-06,0x00,0xFF
"SPI","result",2.36441625,1.9375e-06,0x00,0xFF
"SPI","result",2.36441963,1.9375e-06,0x00,0xFF
"SPI","result",2.364423,1.9375e-06,0x00,0xFF
"SPI","result",2.36442637,1.9375e-06,0x00,0xFF
"SPI","result",2.36442975,1.9375e-06,0x00,0xFF
"SPI","result",2.36443313,1.9375e-06,0x00,0xFF
"SPI","result",2.3644365,1.9375e-06,0x00,0xFF
"SPI","result",2.36443987,1.9375e-06,0x00,0xFF
"SPI","result",2.36444325,1.9375e-06,0x00,0xFF
"SPI","result",2.36444662,1.9375e-06,0x00,0xFF
"SPI","result",2.36445,1.9375e-06,0x00,0xFF
"SPI","result",2.36445338,1.9375e-06,0x00,0xFF
"SPI","result",2.36445675,1.9375e-06,0x00,0xFF
"SPI","result",2.36446012,1.9375e-06,0x00,0xFF
"SPI","result",2.36446956,1.9375e-06,0x00,0xFF
"SPI","result",2.36447294,1.9375e-06,0x00,0xFF
"SPI","result",2.36447631,1.9375e-06,0x00,0xFF
"SPI","result",2.36447969,1.9375e-06,0x00,0xFF
"SPI","result",2.36448306,1.9375e-06,0x00,0xFF
"SPI","result",2.36448644,1.9375e-06,0x00,0xFF
"SPI","result",2.36448981,1.9375e-06,0x00,0xFF
"SPI","result",2.36449319,1.9375e-06,0x00,0xFF
"SPI","result",2.36449656,1.9375e-06,0x00,0xFF
"SPI","result",2.36449994,1.9375e-06,0x00,0xFF
"SPI","result",2.36450331,1.9375e-06,0x00,0xFF
"SPI","result",2.36450669,1.9375e-06,0x00,0xFF
"SPI","result",2.36451006,1.9375e-06,0x00,0xFF
"SPI","result",2.36451344,1.9375e-06,0x00,0xFF
"SPI","result",2.36451681,1.9375e-06,0x00,0xFF
"SPI","result",2.36452019,1.9375e-06,0x00,0xFF
"SPI","result",2.36452356,1.9375e-06,0x00,0xFF
"SPI","result",2.36452694,1.9375e-06,0x00,0xFF
"SPI","result",2.36453031,1.9375e-06,0x00,0xFF
"SPI","result",2.36453369,1.9375e-06,0x00,0xFF
"SPI","result",2.36453706,1.9375e-06,0x00,0xFF
"SPI","result",2.36454044,1.9375e-06,0x00,0xFF
"SPI","result",2.36454381,1.9375e-06,0x00,0xFF
"SPI","result",2.36454719,1.9375e-06,0x00,0xFF
"SPI","result",2.36455056,1.9375e-06,0x00,0xFF
"SPI","result",2.36455394,1.9375e-06,0x00,0xFF
"SPI","result",2.36455731,1.9375e-06,0x00,0xFF
"SPI","result",2.36456069,1.9375e-06,0x00,0xFF
"SPI","result",2.36456406,2e-06,0x00,0xFF
"SPI","result",2.36456744,2e-06,0x00,0xFF
"SPI","result",2.36457081,2e-06,0x00,0xFF
"SPI","result",2.36457419,2e-06,0x00,0xFF
"SPI","result",2.36457756,2e-06,0x00,0xFF
"SPI","result",2.36458094,2e-06,0x00,0xFF
"SPI","result",2.36458438,1.9375e-06,0x00,0xFF
"SPI","result",2.36458775,1.9375e-06,0x00,0xFF
"SPI","result",2.36459113,1.9375e-06,0x00,0xFF
"SPI","result",2.3645945,1.9375e-06,0x00,0xFF
"SPI","result",2.36459787,1.9375e-06,0x00,0xFF
"SPI","result",2.36460125,1.9375e-06,0x00,0xFF
"SPI","result",2.36460463,1.9375e-06,0x00,0xFF
"SPI","result",2.364608,1.9375e-06,0x00,0xFF
"SPI","result",2.36461137,1.9375e-06,0x00,0xFF
"SPI","result",2.36461475,1.9375e-06,0x00,0xFF
"SPI","result",2.36461812,1.9375e-06,0x00,0xFF
"SPI","result",2.3646215,1.9375e-06,0x00,0xFF
"SPI","result",2.36462488,1.9375e-06,0x00,0xFF
"SPI","result",2.36462825,1.9375e-06,0x00,0xFF
"SPI","result",2.36463162,1.9375e-06,0x00,0xFF
"SPI","result",2.364635,1.9375e-06,0x00,0xFF
"SPI","result",2.36463838,1.9375e-06,0x00,0xFF
"SPI","result",2.36464175,1.9375e-06,0x00,0xFF
"SPI","result",2.36464513,1.9375e-06,0x00,0xFF
"SPI","result",2.3646485,1.9375e-06,0x00,0xFF
"SPI","result",2.36465187,1.9375e-06,0x00,0xFF
"SPI","result",2.36465525,1.9375e-06,0x00,0xFF
"SPI","result",2.36465863,1.9375e-06,0x00,0xFF
"SPI","result",2.364662,1.9375e-06,0x00,0xFF
"SPI","result",2.36466537,1.9375e-06,0x00,0xFF
"SPI","result",2.36466875,1.9375e-06,0x00,0xFF
"SPI","result",2.36467212,1.9375e-06,0x00,0xFF
"SPI","result",2.3646755,1.9375e-06,0x00,0xFF
"SPI","result",2.36467888,1.9375e-06,0x00,0xFF
"SPI","result",2.36468225,1.9375e-06,0x00,0xFF
"SPI","result",2.36468562,1.9375e-06,0x00,0xFF
"SPI","result",2.364689,1.9375e-06,0x00,0xFF
"SPI","result",2.36469238,1.9375e-06,0x00,0xFF
"SPI","result",2.36469575,1.9375e-06,0x00,0xFF
"SPI","result",2.36469913,1.9375e-06,0x00,0xFF
"SPI","result",2.3647025,1.9375e-06,0x00,0xFF
"SPI","result",2.36470587,1.9375e-06,0x00,0xFF
"SPI","result",2.36470925,1.9375e-06,0x00,0xFF
"SPI","result",2.36471263,1.9375e-06,0x00,0xFF
"SPI","result",2.364716,1.9375e-06,0x00,0xFF
"SPI","result",2.36471937,1.9375e-06,0x00,0xFF
"SPI","result",2.36472275,1.9375e-06,0x00,0xFF
"SPI","result",2.36472612,1.9375e-06,0x00,0xFF
"SPI","result",2.3647295,1.9375e-06,0x00,0xFF
"SPI","result",2.36473288,1.9375e-06,0x00,0xFF
"SPI","result",2.36473625,1.9375e-06,0x00,0xFF
"SPI","result",2.36473962,1.9375e-06,0x00,0xFF
"SPI","result",2.364743,1.9375e-06,0x00,0xFF
"SPI","result",2.36474638,1.9375e-06,0x00,0xFF
"SPI","result",2.36474975,1.9375e-06,0x00,0xFF
"SPI","result",2.36475313,1.9375e-06,0x00,0xFF
"SPI","result",2.3647565,1.9375e-06,0x00,0xFF
"SPI","result",2.36475987,1.9375e-06,0x00,0xFF
"SPI","result",2.36476325,1.9375e-06,0x00,0xFF
"SPI","result",2.36476663,1.9375e-06,0x00,0xFF
"SPI","result",2.36477,1.9375e-06,0x00,0xFF
"SPI","result",2.36477337,1.9375e-06,0x00,0xFF
"SPI","result",2.36477675,1.9375e-06,0x00,0xFF
"SPI","result",2.36478012,1.9375e-06,0x00,0xFF
"SPI","result",2.3647835,1.9375e-06,0x00,0xFF
"SPI","result",2.36478688,1.9375e-06,0x00,0xFF
"SPI","result",2.36479025,1.9375e-06,0x00,0xFF
"SPI","result",2.36479362,1.9375e-06,0x00,0xFF
"SPI","result",2.364797,1.9375e-06,0x00,0xFF
"SPI","result",2.36480038,1.9375e-06,0x00,0xFF
"SPI","result",2.36480375,1.9375e-06,0x00,0xFF
"SPI","result",2.36480713,1.9375e-06,0x00,0xFF
"SPI","result",2.3648105,1.9375e-06,0x00,0xFF
"SPI","result",2.36481387,1.9375e-06,0x00,0xFF
"SPI","result",2.36481725,1.9375e-06,0x00,0xFF
"SPI","result",2.36482063,1.9375e-06,0x00,0xFF
"SPI","result",2.364824,1.9375e-06,0x00,0xFF
"SPI","result",2.36482737,1.9375e-06,0x00,0xFF
"SPI","result",2.36483075,1.9375e-06,0x00,0xFF
"SPI","result",2.36483412,1.9375e-06,0x00,0xFF
"SPI","result",2.3648375,1.9375e-06,0x00,0xFF
"SPI","result",2.36484088,1.9375e-06,0x00,0xFF
"SPI","result",2.36484425,1.9375e-06,0x00,0xFF
"SPI","result",2.36484762,1.9375e-06,0x00,0xFF
"SPI","result",2.364851,1.9375e-06,0x00,0xFF
"SPI","result",2.36485438,1.9375e-06,0x00,0xFF
"SPI","result",2.36485775,1.9375e-06,0x00,0xFF
"SPI","result",2.36486113,1.9375e-06,0x00,0xFF
"SPI","result",2.3648645,1.9375e-06,0x00,0xFF
"SPI","result",2.36486787,1.9375e-06,0x00,0xFF
"SPI","result",2.36487125,1.9375e-06,0x00,0xFF
"SPI","result",2.36487463,1.9375e-06,0x00,0xFF
"SPI","result",2.364878,1.9375e-06,0x00,0xFF
"SPI","result",2.36488137,1.9375e-06,0x00,0xFF
"SPI","result",2.36488475,1.9375e-06,0x00,0xFF
"SPI","result",2.36488812,1.9375e-06,0x00,0xFF
"SPI","result",2.3648915,1.9375e-06,0x00,0xFF
"SPI","result",2.36489488,1.9375e-06,0x00,0xFF
"SPI","result",2.36489825,1.9375e-06,0x00,0xFF
"SPI","result",2.36490162,1.9375e-06,0x00,0xFF
"SPI","result",2.364905,1.9375e-06,0x00,0xFF
"SPI","result",2.36490838,1.9375e-06,0x00,0xFF
"SPI","result",2.36491175,1.9375e-06,0x00,0xFF
"SPI","result",2.36491513,1.9375e-06,0x00,0xFF
"SPI","result",2.3649185,1.9375e-06,0x00,0xFF
"SPI","result",2.36492187,1.9375e-06,0x00,0xFF
"SPI","result",2.36492525,1.9375e-06,0x00,0xFF
"SPI","result",2.36492863,1.9375e-06,0x00,0xFF
"SPI","result",2.364932,1.9375e-06,0x00,0xFF
"SPI","result",2.36493537,1.9375e-06,0x00,0xFF
"SPI","result",2.36493875,1.9375e-06,0x00,0xFF
"SPI","result",2.36494212,1.9375e-06,0x00,0xFF
"SPI","result",2.3649455,1.9375e-06,0x00,0xFF
"SPI","result",2.36494888,1.9375e-06,0x00,0xFF
"SPI","result",2.36495225,2e-06,0x00,0xFF
"SPI","result",2.36495562,2e-06,0x00,0xFF
"SPI","result",2.364959,2e-06,0x00,0xFF
"SPI","result",2.36496238,2e-06,0x00,0xFF
"SPI","result",2.36496575,2e-06,0x00,0xFF
"SPI","result",2.36496919,1.9375e-06,0x00,0xFF
"SPI","result",2.36497256,1.9375e-06,0x00,0xFF
"SPI","result",2.36497594,1.9375e-06,0x00,0xFF
"SPI","result",2.36497931,1.9375e-06,0x00,0xFF
"SPI","result",2.36498269,1.9375e-06,0x00,0xFF
"SPI","result",2.36498606,1.9375e-06,0x00,0xFF
"SPI","result",2.36498944,1.9375e-06,0x00,0xFF
"SPI","result",2.36499281,1.9375e-06,0x00,0xFF
"SPI","result",2.36499619,1.9375e-06,0x00,0xFF
"SPI","result",2.36499956,1.9375e-06,0x00,0xFF
"SPI","result",2.36500294,1.9375e-06,0x00,0xFF
"SPI","result",2.36500631,1.9375e-06,0x00,0xFF
"SPI","result",2.36500969,1.9375e-06,0x00,0xFF
"SPI","result",2.36501306,1.9375e-06,0x00,0xFF
"SPI","result",2.36501644,1.9375e-06,0x00,0xFF
"SPI","result",2.36501981,1.9375e-06,0x00,0xFF
"SPI","result",2.36502319,1.9375e-06,0x00,0xFF
"SPI","result",2.36502656,1.9375e-06,0x00,0xFF
"SPI","result",2.36502994,1.9375e-06,0x00,0xFF
"SPI","result",2.36503331,1.9375e-06,0x00,0xFF
"SPI","result",2.36503669,1.9375e-06,0x00,0xFF
"SPI","result",2.36504006,1.9375e-06,0x00,0xFF
"SPI","result",2.36504344,1.9375e-06,0x00,0xFF
"SPI","result",2.36504681,1.9375e-06,0x00,0xFF
"SPI","result",2.36505019,1.9375e-06,0x00,0xFF
"SPI","result",2.36505356,1.9375e-06,0x00,0xFF
"SPI","result",2.36505694,1.9375e-06,0x00,0xFF
"SPI","result",2.36506031,1.9375e-06,0x00,0xFF
"SPI","result",2.36506369,1.9375e-06,0x00,0xFF
"SPI","result",2.36506706,1.9375e-06,0x00,0xFF
"SPI","result",2.36507044,1.9375e-06,0x00,0xFF
"SPI","result",2.36507381,1.9375e-06,0x00,0xFF
"SPI","result",2.36507719,1.9375e-06,0x00,0xFF
"SPI","result",2.36508056,1.9375e-06,0x00,0xFF
"SPI","result",2.36508394,1.9375e-06,0x00,0xFF
"SPI","result",2.36508731,1.9375e-06,0x00,0xFF
"SPI","result",2.36509069,1.9375e-06,0x00,0xFF
"SPI","result",2.36509406,1.9375e-06,0x00,0xFF
"SPI","result",2.36509744,1.9375e-06,0x00,0xFF
"SPI","result",2.36510081,1.9375e-06,0x00,0xFF
"SPI","result",2.36510419,1.9375e-06,0x00,0xFF
"SPI","result",2.36510756,1.9375e-06,0x00,0xFF
"SPI","result",2.36511094,1.9375e-06,0x00,0xFF
"SPI","result",2.36511431,1.9375e-06,0x00,0xFF
"SPI","result",2.36511769,1.9375e-06,0x00,0xFF
"SPI","result",2.36512106,1.9375e-06,0x00,0xFF
"SPI","result",2.36512444,1.9375e-06,0x00,0xFF
"SPI","result",2.36512781,1.9375e-06,0x00,0xFF
"SPI","result",2.36513119,1.9375e-06,0x00,0xFF
"SPI","result",2.36513456,1.9375e-06,0x00,0xFF
"SPI","result",2.36513794,1.9375e-06,0x00,0xFF
"SPI","result",2.36514131,1.9375e-06,0x00,0xFF
"SPI","result",2.36514469,1.9375e-06,0x00,0xFF
"SPI","result",2.36514806,1.9375e-06,0x00,0xFF
"SPI","result",2.36515144,1.9375e-06,0x00,0xFF
"SPI","result",2.36515481,1.9375e-06,0x00,0xFF
"SPI","result",2.36515819,1.9375e-06,0x00,0xFF
"SPI","result",2.36516156,1.9375e-06,0x00,0xFF
"SPI","result",2.36516494,1.9375e-06,0x00,0xFF
"SPI","result",2.36516831,1.9375e-06,0x00,0xFF
"SPI","result",2.36517169,1.9375e-06,0x00,0xFF
"SPI","result",2.36517506,1.9375e-06,0x00,0xFF
"SPI","result",2.36517844,1.9375e-06,0x00,0xFF
"SPI","result",2.36518181,1.9375e-06,0x00,0xFF
"SPI","result",2.36518519,1.9375e-06,0x00,0xFF
"SPI","result",2.36518856,1.9375e-06,0x00,0xFF
"SPI","result",2.36519194,1.9375e-06,0x00,0xFF
"SPI","result",2.36519531,1.9375e-06,0x00,0xFF
"SPI","result",2.36519869,1.9375e-06,0x00,0xFF
"SPI","result",2.36520181,1.9375e-06,0xFF,0xFF
"SPI","result",2.36520475,1.9375e-06,0xFF,0xFF
"SPI","result",2.36520787,1.9375e-06,0xFF,0x05
"SPI","result",2.36521369,1.9375e-06,0xFF,0x00
"SPI","result",2.3652185,1.9375e-06,0xFF,0x00
"SPI","result",2.36522331,1.9375e-06,0xFF,0x00
"SPI","result",2.36522812,1.9375e-06,0xFF,0x00
"SPI","result",2.36523294,1.9375e-06,0xFF,0x00
"SPI","result",2.36523775,1.9375e-06,0xFF,0x00
"SPI","result",2.36524256,1.9375e-06,0xFF,0x00
"SPI","result",2.36524738,1.9375e-06,0xFF,0x00
"SPI","result",2.36525219,1.9375e-06,0xFF,0x00
"SPI","result",2.365257,1.9375e-06,0xFF,0x00
"SPI","result",2.36526181,1.9375e-06,0xFF,0x00
"SPI","result",2.36526662,1.9375e-06,0xFF,0x00
"SPI","result",2.36527144,1.9375e-06,0xFF,0x00
"SPI","result",2.36527625,1.9375e-06,0xFF,0x00
"SPI","result",2.36528106,1.9375e-06,0xFF,0x00
"SPI","result",2.36528588,1.9375e-06,0xFF,0x00
"SPI","result",2.36529069,1.9375e-06,0xFF,0x00
"SPI","result",2.3652955,1.9375e-06,0xFF,0x00
"SPI","result",2.36530031,1.9375e-06,0xFF,0x00
"SPI","result",2.36530512,1.9375e-06,0xFF,0x00
"SPI","result",2.36530994,1.9375e-06,0xFF,0x00
"SPI","result",2.36531475,1.9375e-06,0xFF,0x00
"SPI","result",2.36531956,1.9375e-06,0xFF,0x00
"SPI","result",2.36532438,1.9375e-06,0xFF,0x00
"SPI","result",2.36532919,1.9375e-06,0xFF,0x00
"SPI","result",2.365334,2e-06,0xFF,0x00
"SPI","result",2.36533881,2e-06,0xFF,0x00
"SPI","result",2.36534362,2e-06,0xFF,0x00
"SPI","result",2.36534844,2e-06,0xFF,0x00
"SPI","result",2.36535325,2e-06,0xFF,0x00
"SPI","result",2.36535813,1.9375e-06,0xFF,0x00
"SPI","result",2.36536294,1.9375e-06,0xFF,0x00
"SPI","result",2.36536775,1.9375e-06,0xFF,0x00
"SPI","result",2.36537256,1.9375e-06,0xFF,0x00
"SPI","result",2.36537738,1.9375e-06,0xFF,0x00
"SPI","result",2.36538219,1.9375e-06,0xFF,0x00
"SPI","result",2.365387,1.9375e-06,0xFF,0x00
"SPI","result",2.36539181,1.9375e-06,0xFF,0x00
"SPI","result",2.36539662,1.9375e-06,0xFF,0x00
"SPI","result",2.36540144,1.9375e-06,0xFF,0x00
"SPI","result",2.36540625,1.9375e-06,0xFF,0x00
"SPI","result",2.36541106,1.9375e-06,0xFF,0x00
"SPI","result",2.36541588,1.9375e-06,0xFF,0x00
"SPI","result",2.36542069,1.9375e-06,0xFF,0x00
"SPI","result",2.3654255,1.9375e-06,0xFF,0x00
"SPI","result",2.36543031,1.9375e-06,0xFF,0x00
"SPI","result",2.36543512,1.9375e-06,0xFF,0x00
"SPI","result",2.36543994,1.9375e-06,0xFF,0x00
"SPI","result",2.36544475,1.9375e-06,0xFF,0x00
"SPI","result",2.36544956,1.9375e-06,0xFF,0x00
"SPI","result",2.36545438,1.9375e-06,0xFF,0x00
"SPI","result",2.36545919,1.9375e-06,0xFF,0x00
"SPI","result",2.365464,1.9375e-06,0xFF,0x00
"SPI","result",2.36546881,1.9375e-06,0xFF,0x00
"SPI","result",2.36547362,1.9375e-06,0xFF,0x00
"SPI","result",2.36547844,1.9375e-06,0xFF,0x00
"SPI","result",2.36548325,1.9375e-06,0xFF,0x00
"SPI","result",2.36549413,1.9375e-06,0xFF,0x00
"SPI","result",2.36549894,1.9375e-06,0xFF,0x00
"SPI","result",2.36550375,1.9375e-06,0xFF,0x00
"SPI","result",2.36550856,1.9375e-06,0xFF,0x00
"SPI","result",2.36551337,1.9375e-06,0xFF,0x00
"SPI","result",2.36551819,1.9375e-06,0xFF,0x00
"SPI","result",2.365523,1.9375e-06,0xFF,0x00
"SPI","result",2.36552781,1.9375e-06,0xFF,0x00
"SPI","result",2.36553263,1.9375e-06,0xFF,0x00
"SPI","result",2.36553744,1.9375e-06,0xFF,0x00
"SPI","result",2.36554225,1.9375e-06,0xFF,0x00
"SPI","result",2.36554706,1.9375e-06,0xFF,0x00
"SPI","result",2.36555187,1.9375e-06,0xFF,0x00
"SPI","result",2.36555669,1.9375e-06,0xFF,0x00
"SPI","result",2.3655615,1.9375e-06,0xFF,0x00
"SPI","result",2.36556631,1.9375e-06,0xFF,0x00
"SPI","result",2.36557113,1.9375e-06,0xFF,0x00
"SPI","result",2.36557594,1.9375e-06,0xFF,0x00
"SPI","result",2.36558075,1.9375e-06,0xFF,0x00
"SPI","result",2.36558556,1.9375e-06,0xFF,0x00
"SPI","result",2.36559038,1.9375e-06,0xFF,0x00
"SPI","result",2.36559519,1.9375e-06,0xFF,0x00
"SPI","result",2.3656,1.9375e-06,0xFF,0x00
"SPI","result",2.36560481,1.9375e-06,0xFF,0x00
"SPI","result",2.36560963,1.9375e-06,0xFF,0x00
"SPI","result",2.36561444,1.9375e-06,0xFF,0x00
"SPI","result",2.36561925,1.9375e-06,0xFF,0x00
"SPI","result",2.36562406,1.9375e-06,0xFF,0x00
"SPI","result",2.36562888,1.9375e-06,0xFF,0x00
"SPI","result",2.36563369,1.9375e-06,0xFF,0x00
"SPI","result",2.3656385,1.9375e-06,0xFF,0x00
